id,job_title,title,company,location,created,description,salary_min,salary_max,contract_type,contract_time,apply_link
108,Software Engineer,Senior Software Engineer,ANSON MCCADE,"Millbank, South West London",2025-02-13T22:03:23Z,"Senior Software Engineer Hybrid / London Up to £80,000  Bonus  Benefits Our client, a global technology leader driving digital transformation, is looking for a Senior Software Engineer to join their team. This is an opportunity to work on cutting-edge projects in cloud-native development, microservices, and DevOpsbuilding scalable, high-performance applications used by enterprises worldwide. As a Senior Software Engineer, you will: Design, develop, and maintain microservices-based applications.…",80000.0,80000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5048951221?se=ui6_CzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=7E1DB316DA5BE59296DFE020DBD5A141BF6DBA1E
109,Software Engineer,Lead Software Engineer,Rise Technical,"London, UK",2025-02-19T18:15:38Z,"Lead Software Engineer £60,000 - £70,000  Benefits Chessington This opportunity would suit a Lead Software Engineer with strong experience in C++, Rust, and Linux, who has a passion for innovation and wants to work on cutting-edge IoT technology. Established in 2002, this leader in smart heating solutions are developing advanced technologies to improve energy efficiency. With a focus on innovation, continuing to thrive and further cement themselves as a well named provider. This role is essenti…",70000.0,70000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5056576850?se=ui6_CzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=1D94C481F2F85C08F23D689318FAE15D5CF12731
110,Software Engineer,Senior Software Engineer (Android),myGwork,"London, UK",2025-03-01T09:01:28Z,"This job is with Warner Bros. Discovery, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Welcome to Warner Bros. Discovery the stuff dreams are made of. Who We Are When we say, ""the stuff dreams are made of,"" we're not just referring to the world of wizards, dragons and superheroes, or even to the wonders of Planet Earth. Behind WBD's vast portfolio of iconic content and beloved brands, a…",64369.08,64369.08,Unknown,full_time,https://www.adzuna.co.uk/jobs/land/ad/5068032061?se=ui6_CzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=1D571574633EDA2612D54C153615723DC85748B2
111,Machine Learning Engineer,ML (Machine Learning) Engineer,BAE,"London, UK",2024-12-14T07:54:47Z,"Location(s): UK, Europe & Africa : UK : London BAE Systems Digital Intelligence is home to 4,500 digital, cyber and intelligence experts. We work collaboratively across 10 countries to collect, connect and understand complex data, so that governments, nation states, armed forces and commercial businesses can unlock digital advantage in the most demanding environments. Job Title: Machine Learning Engineer Requisition ID: 121364 Location: London - We offer a range of hybrid and flexible working a…",58803.83,58803.83,Unknown,part_time,https://www.adzuna.co.uk/jobs/land/ad/4977636465?se=aIW6HzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=396CE87CE16F1A0E8B2DCE1E699835B56DC05CA9
112,Machine Learning Engineer,Machine Learning Engineer,Harnham,"London, UK",2025-01-31T06:23:40Z,"Machine Learning Engineer – Transforming the Future of 3D  London (5 days in office)  Up to £100,000  Benefits Are you ready to shape the future of 3D technology? This cutting-edge startup is revolutionizing how the digital world looks and feels, driving innovation in gaming, film, and beyond. Their proprietary dataset and pioneering approach are redefining the creation of ultra-realistic 3D models. In this role, you’ll be at the forefront of innovation, working on projects like: Developing Neu…",44592.81,44592.81,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5030597688?se=aIW6HzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=FA5B1CBC3A37D7BDF6399C00D4A7866250D048D1
113,Machine Learning Engineer,Machine Learning Engineer,be amazed media ltd,"London, UK",2025-01-26T04:44:36Z,"Do you want to influence the lives of millions of people every day? Do you want to be part of a growing digital publishing company that will become one of the largest disseminators of knowledge in the world? If you answered yes to those questions, you may be the person we're searching for. We create original infotainment content published online to multiple digital assets in multiple languages. In a few years, we've accrued 9 billion views and 25 million subscribers. We're perfectly positioned …",46570.57,46570.57,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5024431980?se=aIW6HzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=25BA3E15B957C31D48204A3B4EF86675E79A425E
114,Machine Learning Engineer,Machine Learning Engineer,Harnham,"London, UK",2025-01-30T06:07:26Z,"Machine Learning Engineer Up to £100,000  Benefits London (Fully Onsite) About the Role This deep tech startup is revolutionizing the 3D digital world with innovative solutions that enable creators to produce ultra-realistic content faster and at scale. Their technology captures real-world objects and predicts material properties to create production-ready digital replicas. Key Responsibilities Research and develop cutting-edge approaches in generative 3D models, neural rendering, and inverse r…",41764.86,41764.86,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5029153784?se=aIW6HzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=23A0418F6841428AB6486C208B35DEE8B20E2D58
115,Machine Learning Engineer,Machine Learning Engineer,Harnham,"London, UK",2025-01-30T06:10:20Z,"Machine Learning Engineer Up to £100,000  Benefits London (Fully Onsite) About the Role This deep tech startup is revolutionizing the 3D digital world with innovative solutions that enable creators to produce ultra-realistic content faster and at scale. Their technology captures real-world objects and predicts material properties to create production-ready digital replicas. Key Responsibilities: Research and develop innovative methods for converting images of objects into material properties li…",40403.02,40403.02,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5029160434?se=aIW6HzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=FAA2FA624A90B50F716EF41AD37BE3AF28C957FF
116,Machine Learning Engineer,Machine Learning Engineer,Definely,"London, UK",2025-02-14T07:31:12Z,"About the role We are looking for a Senior Machine Learning Engineer to join our AI team and help us build cutting-edge legal solutions for some of the world’s largest law firms. In this role, you will leverage your deep expertise in machine learning, natural language processing, and large language model (LLM) agents to push the boundaries of legal technology. You’ll be collaborating closely with data scientists, software engineers, and product managers to integrate advanced NLP techniques into…",45658.92,45658.92,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5049340692?se=aIW6HzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=F4BE58038FDB90C5260B8494C0803598F6DD5140
117,Machine Learning Engineer,Machine Learning Engineer,Harnham,"London, UK",2025-02-22T05:58:30Z,"Machine Learning Generalist Up to £100,000 London (Flexible Working) Company: Join a cutting-edge AI startup is on a mission to revolutionise how designers create personalised content—whether for advertising, marketing campaigns, or digital experiences. With the product set to launch in the hands of users in just a few weeks, now is the time to join and make an impact. Responsibilities: Research, develop, and implement cutting-edge AI models for analysing 2D and 3D design data. Build scalable, …",57801.52,57801.52,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5060186443?se=aIW6HzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=A87850724DB575562537D72C0EA1253437B8B1B5
118,Machine Learning Engineer,Machine Learning Engineer,Harnham,"London, UK",2024-09-22T08:22:30Z,"MACHINE LEARNING SCIENTIST - Simulations and Optimisation £60,000 - £80,000 HYBRID - London COMPANY: We are working with an exciting AI startup who focus on using digital twin technology to help predict and capture future demand and maximise resources amongst transport networks ROLE: Focus on technical work around simulation and optimisation. Building real time pictures/data sets and issuing recommendations based on findings Work on a simulator to reproduce what is happening on real time Predic…",66437.77,66437.77,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4872541012?se=aIW6HzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=B71F973512D305B48DDE7A8538D134BF89B85611
119,Machine Learning Engineer,Lead Machine Learning Engineer,Ceto,"London, UK",2025-02-05T15:04:43Z,"We're looking for an experienced machine learning engineer who has a passion for building world-class predictive models to lead a team of data scientists transforming the world of marine insurance. What we're doing We're reshaping maritime. It's an industry that's incredibly important and serves as the backbone of global trade, moving $14 trillion of cargo each year. Despite its significance, the industry remains one of the final frontiers of digitalisation. Ceto is capturing and analysing high…",70000.0,70000.0,permanent,full_time,https://www.adzuna.co.uk/jobs/details/5038594076?utm_medium=api&utm_source=aa0fe70e
120,Machine Learning Engineer,Principal Machine Learning Engineer,Harnham,"London, UK",2024-11-21T06:50:27Z,"PRINCIPAL MACHINE LEARNING ENGINEER - Leading entertainment org HYBRID - London Up to £175,000  Strong Bonus/Pension We have been a long-term partner of this household name within the Interactive Entertainment space. They are looking to bring in a new Staff Machine Learning Engineer to drive the technical capabilities of the team. You will be working end to end on various AI projects around LLM's, Computer Vision, audio data etc. As a Staff level candidate, you will also be responsible for acti…",69829.01,69829.01,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4946149480?se=aIW6HzX47xGhVV6S0XA-oA&utm_medium=api&utm_source=aa0fe70e&v=BAD77A11BB7ED9DF79781D3704F11E7EE01A1E05
121,AI Researcher,"Director, AI research",Writer,"London, UK",2024-11-28T11:39:46Z,"✍ About Writer Writer is the full-stack generative AI platform delivering transformative ROI for the world’s leading enterprises. Named one of the top 50 companies in AI by Forbes and one of the best places to work by Inc. Magazine, Writer empowers hundreds of customers like Accenture, Intuit, L’Oreal, Mars, Salesforce, and Vanguard to transform the way they work. Writer’s fully integrated solution makes it easy to deploy secure and reliable AI applications and agents that solve mission-critica…",83544.41,83544.41,Unknown,full_time,https://www.adzuna.co.uk/jobs/details/4954229145?utm_medium=api&utm_source=aa0fe70e
122,AI Researcher,AI Research Intern,Helsing,"London, UK",2025-01-18T10:49:24Z,"Who we areHelsing is a defence AI company. Our mission is to protect our democracies. We aim to achieve technological leadership, so that open societies can continue to make sovereign decisions and control their ethical standards.As democracies, we believe we have a special responsibility to be thoughtful about the development and deployment of powerful technologies like AI. We take this responsibility seriously.We are an ambitious and committed team of engineers, AI specialists and customer-fa…",48367.11,48367.11,contract,Unknown,https://www.adzuna.co.uk/jobs/details/5015599763?utm_medium=api&utm_source=aa0fe70e
123,AI Researcher,AI Research Intern - Generative AI,Helsing,"London, UK",2025-01-18T10:49:22Z,"Who we areHelsing is a defence AI company. Our mission is to protect our democracies. We aim to achieve technological leadership, so that open societies can continue to make sovereign decisions and control their ethical standards.As democracies, we believe we have a special responsibility to be thoughtful about the development and deployment of powerful technologies like AI. We take this responsibility seriously.We are an ambitious and committed team of engineers, AI specialists and customer-fa…",74647.15,74647.15,contract,Unknown,https://www.adzuna.co.uk/jobs/details/5015599725?utm_medium=api&utm_source=aa0fe70e
